id,folds
376160,8
376162,7
376166,3
376167,3
376168,3
376169,9
376172,6
376173,1
376175,9
376177,7
376179,9
376180,8
376182,2
376184,7
376186,2
376187,7
376188,7
376189,9
376190,2
376191,3
376193,7
376195,4
376196,2
376198,5
376200,3
376204,8
376205,8
376206,8
376207,6
376208,5
376209,3
376211,9
376215,2
376216,2
376217,1
376219,6
376220,10
376221,3
376222,10
376224,10
376225,9
376228,3
376229,5
376230,3
376231,6
376234,4
376235,7
376237,6
376238,6
376239,5
376240,4
376241,5
376242,10
376244,2
376245,7
376246,5
376247,7
376250,5
376253,1
376254,5
376255,1
376256,7
376258,7
376260,6
376261,6
376262,4
376263,4
376266,6
376269,8
376271,3
376272,6
376273,1
376276,5
376282,5
376284,1
376285,6
376286,6
376288,2
376292,4
376293,4
376294,3
376296,7
376297,7
376298,2
376300,2
376302,5
376303,6
376305,3
376306,1
376308,5
376310,2
376311,1
376313,6
376317,7
376318,3
376319,1
376323,10
376326,1
376327,7
376329,3
376331,2
376332,8
376333,8
376334,8
376336,3
376337,4
376338,2
376339,3
376340,2
376341,3
376343,5
376344,3
376346,6
376347,1
376349,4
376350,5
376351,7
376354,4
376355,9
376357,7
376359,6
376360,5
376361,7
376362,8
376363,9
376364,6
376368,2
376369,8
376371,2
376377,7
376379,9
376380,9
376381,3
376382,1
376384,4
376386,2
376390,2
376392,2
376393,3
376394,6
376395,5
376397,7
376400,9
376402,6
376404,4
376407,3
376410,2
376414,1
376417,7
376418,7
376419,8
376421,3
376422,5
376424,5
376425,7
376427,8
376428,7
376431,9
376432,2
376433,7
376434,9
376437,8
376443,8
376445,2
376446,7
376447,10
376449,10
376451,4
376452,3
376454,1
376455,2
376456,9
376457,8
376460,8
376461,2
376462,6
376465,3
376466,2
376467,1
376468,6
376469,6
376470,8
376472,6
376473,2
376474,4
376475,10
376477,9
376478,9
376481,1
376484,5
376485,7
376487,9
376489,8
376490,1
376491,9
376492,8
376493,3
376494,10
376495,6
376499,4
376501,9
376502,3
376503,4
376504,9
376507,2
376508,5
376509,9
376510,7
376511,8
376512,5
376513,2
376515,6
376520,5
376522,6
376523,1
376524,2
376526,7
376527,1
376528,5
376530,10
376534,3
376535,7
376536,10
376537,9
376538,2
376539,2
376540,2
376541,4
376542,8
376543,4
376544,9
376546,6
376547,8
376548,1
376549,8
376550,6
376551,4
376552,4
376553,1
376555,6
376557,6
376558,6
376561,4
376562,4
376564,10
376566,8
376567,1
376568,6
376569,10
376570,5
376574,1
376575,8
376576,4
376578,1
376579,6
376581,2
376584,9
376585,4
376586,3
376591,5
376597,9
376598,2
376599,3
376604,3
376605,6
376607,7
376610,5
376611,8
376613,2
376614,4
376615,1
376617,5
376618,6
376623,6
376624,3
376626,2
376627,5
376628,5
376629,7
376630,6
376634,1
376635,7
376639,3
376640,2
376642,8
376643,2
376644,4
376645,8
376646,8
376647,2
376648,2
376652,10
376653,7
376655,6
376656,1
376657,6
376658,5
376660,1
376666,6
376667,10
376669,4
376670,2
376671,5
376672,8
376673,7
376675,8
376677,2
376679,10
376680,5
376681,8
376682,8
376683,8
376685,8
376686,6
376688,8
376690,1
376691,5
376693,5
376694,1
376696,6
376697,9
376698,1
376701,7
376704,6
376707,7
376709,10
376710,2
376711,8
376712,3
376713,6
376714,7
376717,5
376719,2
376723,9
376724,6
376728,9
376732,9
376734,5
376735,7
376736,4
376738,9
376739,4
376740,10
376741,5
376743,1
376745,2
376746,7
376747,6
376751,6
376752,3
376753,6
376754,7
376755,8
376756,9
376757,1
376759,5
376760,5
376761,9
376762,10
376763,2
376765,7
376767,5
376768,7
376769,8
376770,3
376771,7
376773,4
376774,7
376776,3
376777,2
376781,10
376782,5
376783,6
376784,3
376785,10
376786,10
376787,10
376788,6
376789,6
376794,2
376796,7
376798,4
376803,10
376809,1
376810,6
376811,6
376817,6
376818,7
376819,3
376820,4
376821,2
376822,4
376823,10
376825,8
376827,5
376831,6
376832,9
376833,9
376835,8
376836,7
376837,9
376839,9
376841,4
376843,2
376845,9
376846,4
376847,8
376849,3
376850,7
376853,8
376855,9
376856,2
376857,4
376858,1
376859,5
376860,1
376861,9
376862,10
376864,9
376865,6
376866,7
376868,1
376869,1
376872,9
376875,7
376876,9
376878,2
376880,2
376881,5
376882,7
376884,6
376885,9
376888,10
376889,5
376890,5
376893,9
376894,1
376895,7
376896,7
376897,8
376901,8
376903,6
376904,10
376907,1
376908,10
376910,3
376911,4
376912,2
376913,7
376914,6
376916,1
376922,4
376923,6
376927,10
376932,6
376934,6
376935,9
376937,7
376938,7
376939,4
376942,9
376943,6
376944,2
376947,10
376949,4
376950,7
376953,1
376956,7
376957,2
376959,3
376961,9
376962,5
376964,10
376965,3
376967,6
376968,6
376970,5
376972,4
376974,7
376975,7
376976,7
376977,10
376978,6
376980,5
376983,3
376985,1
376986,3
376987,1
376989,10
376992,2
376993,2
376997,5
376998,2
377000,4
377001,9
377002,8
377004,7
377007,9
377008,9
377009,10
377011,7
377013,3
377014,10
377016,7
377017,4
377019,4
377023,1
377024,8
377025,1
377027,7
377028,5
377031,10
377034,3
377035,9
377036,7
377037,6
377041,8
377042,1
377043,3
377046,9
377047,10
377048,5
377049,2
377051,7
377053,2
377054,9
377055,4
377058,7
377062,9
377064,1
377065,1
377066,9
377067,4
377069,3
377071,9
377072,5
377073,5
377075,10
377076,6
377077,1
377078,2
377080,4
377081,5
377082,8
377084,6
377085,9
377088,10
377089,1
377090,9
377091,3
377093,10
377096,4
377097,8
377098,6
377099,9
377100,2
377101,1
377103,10
377104,9
377106,4
377107,10
377108,7
377110,5
377113,10
377115,10
377117,4
377118,9
377120,7
377121,1
377122,3
377123,1
377124,9
377125,3
377130,8
377132,10
377133,4
377136,10
377139,5
377141,9
377142,9
377145,7
377146,4
377147,10
377148,2
377151,3
377153,3
377155,1
377156,5
377157,5
377158,1
377161,7
377163,3
377164,4
377165,5
377167,9
377170,5
377172,2
377178,2
377179,10
377180,8
377182,4
377183,9
377184,6
377186,8
377187,7
377188,10
377192,2
377195,2
377198,2
377200,7
377202,7
377203,8
377206,8
377208,3
377210,10
377212,9
377213,6
377215,4
377216,10
377218,2
377221,6
377223,6
377224,9
377225,6
377226,7
377230,6
377231,7
377232,7
377233,10
377234,7
377235,4
377236,10
377237,2
377239,6
377242,9
377244,8
377245,5
377246,8
377247,8
377248,4
377249,4
377250,1
377252,3
377253,4
377254,8
377255,4
377256,3
377258,4
377263,1
377264,2
377265,5
377268,2
377269,10
377270,9
377271,5
377273,10
377274,6
377275,4
377276,7
377277,2
377278,2
377281,3
377282,5
377283,10
377286,3
377287,2
377289,3
377291,6
377293,9
377296,10
377297,1
377298,4
377299,4
377300,4
377302,6
377306,5
377308,4
377309,2
377310,3
377311,1
377312,10
377314,6
377316,2
377318,1
377321,2
377322,1
377323,7
377325,8
377327,10
377328,3
377329,10
377332,9
377333,1
377334,7
377342,5
377344,3
377345,7
377346,1
377347,7
377350,10
377352,7
377353,6
377356,9
377359,4
377360,9
377362,3
377365,5
377366,3
377367,7
377368,1
377370,2
377371,7
377373,8
377375,6
377376,7
377379,9
377380,1
377382,6
377383,5
377385,7
377386,7
377389,5
377391,7
377393,1
377395,3
377397,2
377398,8
377399,3
377401,10
377402,9
377403,5
377405,1
377406,3
377407,9
377409,1
377410,5
377411,2
377413,9
377414,1
377416,6
377417,6
377420,10
377423,2
377424,8
377425,2
377427,9
377429,7
377430,10
377431,9
377432,6
377433,3
377437,5
377438,2
377443,6
377446,9
377447,8
377450,8
377451,9
377452,9
377453,7
377455,7
377456,6
377459,6
377460,10
377461,5
377463,10
377467,6
377468,7
377471,4
377472,2
377473,1
377477,10
377478,10
377480,8
377481,9
377482,9
377484,2
377485,2
377486,6
377488,3
377489,8
377490,7
377491,2
377494,3
377495,5
377498,8
377499,2
377500,2
377501,1
377502,8
377503,5
377504,5
377505,1
377506,1
377511,8
377512,7
377515,3
377516,8
377519,1
377521,10
377522,3
377523,7
377525,6
377526,7
377527,9
377528,2
377530,2
377531,7
377533,8
377537,3
377539,7
377540,7
377541,3
377546,10
377547,6
377548,9
377549,5
377550,9
377552,2
377553,4
377554,4
377555,10
377556,2
377557,7
377558,3
377559,2
377560,4
377564,6
377565,1
377566,3
377568,9
377569,1
377570,9
377571,3
377573,9
377575,4
377576,6
377577,8
377578,6
377579,9
377580,1
377584,9
377586,8
377587,1
377588,10
377590,2
377592,1
377593,4
377594,3
377596,6
377597,8
377598,9
377600,10
377601,6
377602,6
377603,9
377605,5
377607,10
377608,3
377609,5
377611,7
377613,3
377615,7
377616,2
377617,8
377618,3
377620,4
377622,1
377624,9
377625,8
377627,1
377628,6
377629,1
377630,8
377632,7
377634,8
377635,4
377636,1
377637,1
377638,5
377640,2
377642,2
377644,3
377645,7
377646,4
377647,3
377648,10
377649,4
377650,4
377651,3
377652,3
377657,10
377659,5
377661,1
377662,10
377664,4
377666,1
377667,1
377668,4
377670,7
377671,8
377672,7
377673,1
377674,3
377675,3
377676,7
377678,1
377679,5
377680,7
377681,3
377685,6
377687,3
377689,3
377690,3
377692,1
377693,7
377694,1
377695,8
377698,9
377700,4
377701,3
377703,9
377704,4
377706,6
377708,8
377709,2
377710,3
377711,1
377712,8
377714,4
377717,10
377720,2
377721,6
377722,3
377723,5
377725,5
377730,6
377731,9
377736,3
377737,5
377743,4
377744,4
377747,3
377748,7
377749,9
377750,8
377752,10
377753,3
377758,7
377759,3
377761,8
377762,4
377763,3
377765,5
377766,7
377769,1
377770,1
377772,9
377774,9
377775,4
377778,2
377779,6
377780,2
377781,6
377782,3
377783,5
377784,7
377785,9
377786,5
377787,7
377789,1
377792,1
377797,2
377799,4
377800,2
377801,4
377802,10
377803,3
377805,4
377808,7
377809,7
377811,4
377813,5
377814,9
377815,10
377817,2
377820,2
377821,5
377823,8
377826,4
377829,8
377831,7
377832,1
377835,5
377836,6
377838,1
377841,5
377843,8
377844,1
377846,2
377847,10
377849,3
377851,1
377852,8
377853,10
377855,1
377856,8
377858,10
377862,3
377863,5
377865,6
377866,5
377867,1
377868,9
377874,10
377876,1
377877,4
377879,10
377881,2
377883,10
377885,1
377886,10
377887,2
377888,7
377892,1
377893,3
377894,2
377895,9
377897,3
377899,9
377900,2
377902,1
377903,7
377904,3
377905,8
377906,8
377907,8
377909,8
377910,5
377911,7
377912,2
377913,9
377914,10
377915,9
377919,10
377921,9
377922,9
377923,9
377925,2
377927,9
377928,4
377930,8
377932,10
377934,4
377935,3
377936,2
377937,1
377938,1
377939,1
377941,2
377944,3
377946,5
377947,1
377949,1
377950,7
377951,6
377952,2
377953,4
377954,4
377958,5
377960,4
377961,9
377962,8
377966,4
377968,8
377970,5
377971,9
377972,1
377974,7
377976,9
377978,5
377979,8
377981,8
377982,8
377983,5
377986,7
377988,1
377990,5
377991,4
377992,5
377993,9
377994,9
377995,1
377996,6
377997,9
377998,8
377999,7
378000,7
378001,9
378002,4
378003,8
378004,3
378005,7
378007,6
378008,3
378009,1
378011,3
378012,7
378013,4
378014,7
378015,7
378017,4
378018,6
378020,3
378022,10
378024,8
378026,8
378028,10
378029,7
378030,9
378032,4
378033,2
378034,1
378036,2
378037,3
378039,8
378040,2
378042,10
378046,9
378048,3
378050,3
378052,3
378054,5
378055,2
378056,3
378058,6
378059,2
378061,2
378063,10
378064,10
378067,9
378068,6
378069,10
378071,5
378073,10
378074,2
378076,5
378077,8
378078,6
378079,7
378080,4
378081,5
378082,6
378083,1
378088,5
378089,7
378090,4
378092,2
378093,6
378094,2
378095,5
378096,5
378098,6
378099,4
378103,3
378104,10
378106,4
378107,10
378108,2
378109,5
378111,6
378115,9
378116,8
378118,8
378121,2
378122,6
378123,3
378125,3
378129,7
378130,8
378132,7
378133,5
378134,3
378137,8
378138,4
378139,1
378140,2
378142,10
378145,4
378146,10
378147,8
378148,9
378149,9
378153,2
378154,3
378155,6
378156,1
378159,8
378162,9
378165,2
378166,8
378167,2
378169,10
378171,4
378173,6
378175,9
378177,8
378178,5
378179,5
378180,4
378181,9
378183,9
378186,7
378187,2
378188,2
378189,9
378191,5
378193,9
378194,10
378196,5
378197,4
378198,6
378199,2
378202,2
378203,4
378204,10
378206,2
378208,6
378209,4
378210,4
378211,8
378212,9
378213,8
378214,7
378215,5
378216,8
378218,5
378221,9
378224,7
378225,9
378226,4
378227,9
378228,4
378229,4
378230,1
378233,9
378234,9
378235,8
378236,6
378237,2
378238,9
378239,10
378241,3
378242,9
378244,5
378245,1
378247,8
378248,10
378250,6
378251,5
378252,10
378255,2
378257,8
378259,4
378263,3
378266,6
378269,7
378272,1
378273,1
378274,6
378278,6
378279,7
378280,7
378281,7
378282,3
378284,5
378286,6
378288,10
378290,8
378291,6
378293,3
378294,9
378295,10
378296,5
378298,4
378300,6
378301,2
378303,8
378305,9
378307,10
378308,10
378309,8
378310,7
378312,8
378320,5
378321,9
378322,8
378325,8
378327,5
378328,2
378331,2
378333,2
378334,6
378335,7
378337,8
378340,9
378341,5
378345,8
378346,8
378347,9
378348,6
378352,7
378353,3
378354,7
378358,4
378359,1
378360,1
378361,10
378363,6
378364,9
378366,10
378367,9
378368,9
378372,9
378374,6
378376,1
378379,4
378382,6
378383,3
378384,2
378386,8
378388,4
378390,10
378391,4
378398,9
378399,9
378403,3
378404,7
378405,2
378407,7
378408,2
378409,2
378411,9
378412,9
378413,6
378415,2
378417,9
378423,1
378425,1
378426,2
378428,7
378429,10
378430,2
378432,7
378434,10
378435,1
378436,3
378437,8
378439,2
378440,4
378442,6
378446,10
378447,5
378450,9
378451,9
378454,2
378455,9
378457,5
378459,2
378461,7
378462,9
378464,10
378465,1
378466,7
378468,3
378469,1
378472,8
378473,4
378477,10
378481,8
378487,4
378488,5
378489,1
378494,7
378496,5
378497,5
378498,4
378500,4
378501,8
378502,4
378503,8
378507,4
378508,7
378509,3
378512,3
378513,5
378515,7
378516,5
378518,7
378519,9
378520,6
378525,5
378526,6
378527,3
378528,10
378529,5
378530,3
378532,9
378533,1
378536,2
378539,2
378540,3
378541,6
378542,6
378546,9
378547,3
378550,6
378551,7
378552,4
378553,10
378554,6
378556,9
378562,5
378563,3
378565,10
378566,2
378567,2
378569,9
378570,5
378571,3
378572,7
378573,2
378575,5
378576,10
378579,4
378580,3
378582,8
378584,7
378590,3
378593,6
378594,8
378595,8
378597,1
378598,8
378599,9
378603,9
378604,4
378607,2
378612,10
378613,6
378615,2
378616,1
378617,3
378619,8
378620,7
378621,4
378622,2
378623,5
378624,4
378625,9
378627,8
378629,8
378630,9
378631,9
378633,7
378635,3
378636,10
378638,8
378639,8
378640,7
378642,6
378643,1
378644,2
378645,5
378646,1
378647,9
378648,7
378649,1
378651,10
378652,8
378654,1
378655,9
378656,8
378657,1
378658,7
378661,9
378663,6
378664,7
378665,3
378666,8
378667,9
378668,1
378669,9
378675,4
378676,3
378679,1
378682,10
378685,9
378686,6
378688,7
378689,2
378690,4
378691,5
378692,10
378693,5
378697,3
378698,10
378699,4
378700,2
378701,1
378705,8
378706,4
378707,6
378708,6
378709,1
378710,1
378711,9
378712,4
378716,6
378718,9
378722,4
378723,4
378724,8
378725,10
378729,7
378730,3
378733,5
378734,2
378736,2
378740,3
378744,7
378748,10
378750,10
378751,8
378753,2
378754,10
378755,9
378756,3
378757,9
378759,1
378760,3
378761,1
378762,7
378764,1
378765,2
378768,10
378769,2
378771,3
378772,7
378773,1
378774,1
378775,2
378776,6
378777,2
378781,5
378782,2
378783,5
378784,10
378786,10
378787,6
378789,1
378790,9
378791,2
378793,6
378794,10
378795,10
378796,8
378797,10
378798,2
378799,3
378800,4
378801,9
378803,2
378806,3
378808,3
378810,8
378812,2
378816,2
378817,6
378821,9
378822,3
378823,7
378825,5
378826,8
378827,10
378828,3
378829,4
378830,8
378831,4
378832,9
378837,8
378839,5
378840,4
378842,8
378843,1
378844,2
378845,9
378846,10
378847,4
378848,10
378849,1
378851,7
378852,4
378853,2
378854,9
378855,10
378856,3
378858,4
378860,9
378861,9
378862,6
378863,4
378864,8
378866,8
378867,4
378868,5
378871,4
378873,1
378875,7
378876,8
378877,7
378878,7
378879,2
378881,9
378882,7
378884,6
378885,4
378886,8
378887,1
378888,9
378891,1
378894,1
378895,2
378898,9
378899,7
378900,1
378901,6
378905,4
378907,5
378908,2
378909,10
378910,9
378911,2
378914,5
378915,10
378916,8
378919,1
378921,4
378922,3
378923,6
378924,1
378927,10
378928,9
378929,3
378931,5
378932,6
378935,2
378937,5
378940,1
378941,2
378942,5
378943,6
378944,9
378945,9
378947,3
378948,1
378949,7
378950,9
378951,7
378954,10
378955,6
378957,10
378959,9
378962,9
378965,2
378966,9
378968,5
378969,3
378971,2
378973,1
378976,4
378978,3
378979,10
378980,9
378981,10
378984,10
378985,5
378986,9
378987,1
378988,7
378989,2
378990,9
378994,3
378995,5
378996,7
378997,1
378998,2
378999,9
379001,5
379003,6
379007,6
379009,9
379010,8
379011,9
379013,8
379015,5
379017,9
379019,1
379021,8
379024,5
379025,1
379027,3
379028,2
379029,8
379030,9
379033,7
379034,8
379035,7
379037,3
379039,8
379040,9
379041,6
379042,3
379044,3
379049,7
379050,10
379052,10
379055,3
379058,6
379059,10
379062,8
379063,8
379064,1
379065,1
379066,4
379069,6
379071,10
379072,5
379073,7
379074,5
379075,9
379076,9
379077,10
379081,2
379084,1
379085,4
379087,8
379091,7
379093,8
379098,3
379100,8
379101,10
379102,9
379104,10
379105,4
379106,2
379107,3
379109,9
379110,4
379111,4
379118,6
379121,6
379122,7
379124,7
379126,10
379127,10
379128,8
379129,7
379131,2
379132,1
379134,6
379135,8
379136,10
379137,3
379138,4
379139,1
379140,5
379141,3
379143,7
379144,5
379145,4
379146,1
379149,2
379151,8
379153,9
379154,7
379155,9
379157,9
379158,9
379163,2
379166,4
379168,10
379171,2
379172,2
379174,3
379175,9
379178,9
379179,9
379181,1
379183,6
379184,7
379187,9
379188,4
379189,2
379190,4
379191,6
379192,9
379195,5
379196,7
379198,1
379199,5
379201,1
379207,10
379210,2
379211,9
379213,10
379214,1
379215,7
379217,5
379219,6
379222,1
379223,6
379224,2
379225,4
379226,3
379227,7
379228,3
379229,4
379230,2
379232,8
379234,7
379237,8
379238,3
379239,10
379240,10
379242,9
379244,8
379246,7
379247,1
379248,6
379249,9
379250,7
379251,4
379252,3
379254,5
379255,9
379256,1
379257,1
379258,9
379259,7
379260,4
379261,6
379262,4
379263,10
379264,8
379267,6
379268,3
379269,5
379270,6
379271,6
379272,6
379273,7
379276,5
379277,4
379278,4
379281,10
379282,6
379284,10
379287,7
379290,9
379291,8
379292,3
379294,2
379295,4
379296,9
379297,7
379299,7
379300,7
379301,8
379302,7
379303,10
379304,7
379305,9
379306,1
379308,2
379311,10
379312,9
379315,9
379316,10
379322,7
379323,2
379325,4
379327,3
379328,5
379329,3
379331,5
379332,6
379333,3
379334,8
379335,1
379336,3
379337,7
379338,10
379339,8
379340,9
379342,7
379343,8
379344,2
379345,9
379346,3
379347,1
379350,1
379351,4
379353,7
379354,9
379356,5
379358,6
379361,6
379362,3
379363,8
379365,5
379368,1
379371,8
379372,5
379378,3
379380,7
379381,5
379386,7
379388,6
379389,5
379390,5
379392,1
379393,1
379394,3
379395,2
379398,2
379399,10
379401,1
379404,6
379405,6
379406,8
379407,8
379408,2
379409,1
379410,5
379411,1
379414,3
379418,3
379420,2
379421,4
379423,3
379424,6
379425,9
379429,7
379430,6
379431,9
379433,1
379434,4
379435,7
379438,1
379439,1
379440,5
379441,6
379445,10
379446,1
379449,9
379450,9
379451,8
379458,8
379460,4
379461,10
379462,7
379463,6
379464,3
379465,7
379466,5
379467,2
379468,2
379470,3
379471,9
379476,1
379478,8
379480,8
379481,7
379482,6
379484,9
379485,8
379486,3
379488,3
379490,2
379491,9
379492,2
379494,2
379495,3
379497,10
379498,7
379500,10
379502,1
379503,9
379505,9
379506,1
379507,4
379508,4
379511,10
379512,4
379513,2
379514,7
379516,4
379517,3
379521,2
379526,9
379527,3
379528,10
379529,8
379531,4
379532,3
379534,4
379536,10
379538,5
379539,8
379540,1
379542,2
379544,7
379545,7
379546,10
379547,2
379548,1
379549,6
379551,8
379552,3
379553,9
379558,8
379560,7
379561,4
379565,1
379567,3
379568,3
379569,2
379570,1
379571,10
379572,2
379573,10
379574,9
379575,8
379576,6
379577,3
379578,7
379579,10
379580,8
379581,3
379583,7
379584,8
379586,6
379588,3
379589,9
379591,10
379592,6
379593,3
379594,5
379595,1
379596,5
379597,6
379598,3
379600,3
379601,3
379602,10
379604,1
379608,4
379609,10
379610,6
379611,4
379614,9
379615,4
379617,7
379618,4
379619,10
379621,10
379623,1
379625,8
379627,7
379628,6
379630,2
379635,3
379636,2
379637,7
379638,7
379642,6
379644,10
379645,2
379646,4
379647,4
379648,4
379650,9
379652,6
379653,10
379655,8
379656,8
379657,4
379658,2
379664,4
379665,10
379666,8
379668,9
379669,5
379670,2
379671,3
379672,4
379673,3
379675,7
379676,9
379677,6
379679,9
379680,9
379681,10
379686,9
379689,3
379690,1
379691,3
379693,3
379695,1
379696,7
379697,4
379698,9
379702,3
379704,7
379705,7
379706,10
379707,2
379708,1
379710,10
379711,3
379712,6
379714,7
379715,9
379716,2
379717,5
379718,6
379719,3
379725,4
379727,3
379728,2
379730,1
379731,7
379735,10
379737,6
379739,7
379740,5
379742,5
379743,4
379744,8
379747,10
379750,2
379753,9
379754,5
379755,7
379757,4
379758,7
379759,10
379761,5
379762,4
379763,8
379764,9
379769,6
379770,2
379771,7
379772,1
379773,3
379774,6
379775,5
379777,3
379778,7
379780,3
379781,2
379784,7
379788,2
379789,5
379790,5
379792,9
379793,9
379794,5
379796,10
379797,3
379799,9
379801,10
379804,1
379806,1
379811,7
379812,1
379813,6
379816,3
379817,5
379818,4
379819,7
379823,5
379825,6
379826,9
379827,9
379829,7
379832,8
379833,4
379834,7
379835,2
379838,10
379839,4
379841,7
379843,9
379844,8
379847,10
379848,6
379849,7
379850,3
379851,3
379853,1
379856,1
379857,3
379859,10
379861,10
379862,9
379866,6
379867,9
379868,9
379872,2
379878,9
379879,3
379880,7
379882,3
379884,2
379887,9
379893,10
379895,6
379896,6
379899,10
379900,6
379902,7
379908,5
379909,8
379911,9
379914,3
379915,3
379917,4
379918,2
379920,3
379922,2
379923,6
379924,2
379926,7
379928,8
379930,6
379931,1
379934,7
379935,10
379936,8
379938,10
379939,1
379940,4
379941,8
379944,7
379945,2
379947,2
379951,8
379953,10
379955,10
379957,2
379959,1
379960,10
379961,10
379964,3
379968,8
379969,9
379973,1
379975,7
379979,8
379981,2
379983,3
379985,10
379987,8
379990,4
379993,4
379994,10
379996,7
379997,4
379999,5
380000,2
380002,4
380004,9
380006,1
380008,7
380009,9
380011,9
380013,4
380014,2
380016,7
380017,10
380018,2
380019,4
380021,8
380023,9
380024,3
380027,10
380029,3
380031,3
380032,5
380038,1
380039,2
380041,1
380042,9
380043,2
380045,6
380047,7
380048,8
380049,9
380051,2
380053,4
380054,6
380056,5
380059,9
380060,3
380061,6
380062,7
380064,2
380066,9
380067,1
380069,3
380072,8
380073,10
380074,1
380075,5
380077,1
380081,9
380084,2
380085,10
380086,8
380088,9
380089,2
380091,6
380092,3
380093,4
380094,6
380095,8
380097,10
380099,9
380100,9
380101,4
380102,3
380105,3
380110,9
380120,8
380121,2
380125,3
380128,6
380129,8
380131,9
380132,1
380134,8
380137,3
380138,10
380141,6
380142,10
380143,4
380144,3
380146,6
380150,3
380154,9
380156,10
380157,5
380158,4
380159,9
380161,10
380162,5
380163,5
380164,4
380166,9
380167,7
380168,6
380169,3
380170,3
380171,6
380172,1
380173,2
380176,2
380177,5
380179,4
380180,9
380181,2
380182,2
380188,5
380193,5
380194,6
380196,7
380197,5
380198,4
380202,1
380205,10
380206,2
380207,6
380210,2
380211,6
380212,6
380213,8
380216,10
380217,3
380221,6
380223,2
380224,10
380227,9
380228,4
380229,6
380232,4
380233,1
380238,3
380239,7
380241,4
380243,6
380246,9
380252,7
380254,10
380256,4
380258,4
380259,5
380260,9
380264,8
380266,2
380268,10
380269,7
380270,4
380273,10
380275,7
380276,2
380277,2
380278,10
380279,10
380280,6
380281,1
380283,6
380284,8
380285,3
380287,10
380289,1
380291,2
380293,2
380294,3
380296,4
380298,3
380299,3
380300,7
380302,1
380303,7
380304,9
380305,8
380306,5
380307,3
380311,7
380315,6
380318,10
380319,1
380321,8
380323,7
380324,7
380326,5
380327,4
380328,4
380329,4
380331,7
380333,1
380334,4
380335,1
380341,2
380342,1
380343,6
380344,1
380345,10
380347,7
380348,9
380349,3
380351,5
380353,7
380354,2
380355,4
380356,6
380358,10
380359,6
380362,9
380363,2
380367,10
380370,3
380373,7
380374,6
380375,7
380376,2
380378,5
380379,10
380381,3
380382,1
380383,4
380390,6
380391,4
380392,6
380393,6
380394,2
380395,8
380396,5
380397,9
380398,10
380399,3
380400,5
380402,8
380404,4
380405,5
380406,5
380407,6
380409,3
380410,6
380411,1
380412,2
380413,5
380414,9
380415,2
380417,3
380418,5
380419,3
380420,8
380421,10
380423,1
380425,1
380426,8
380427,4
380428,1
380430,1
380432,2
380434,3
380435,2
380436,7
380437,5
380441,10
380442,8
380444,6
380446,7
380448,7
380449,6
380450,4
380451,3
380454,10
380456,6
380457,10
380459,5
380461,5
380462,1
380463,7
380464,1
380465,8
380466,10
380467,9
380468,7
380470,6
380472,5
380474,10
380475,7
380476,10
380477,2
380478,1
380480,5
380481,7
380482,2
380483,4
380485,6
380486,4
380487,4
380488,5
380490,6
380492,9
380493,1
380494,6
380497,10
380499,8
380502,7
380503,7
380504,8
380505,1
380506,8
380508,6
380510,1
380511,3
380512,7
380515,3
380516,6
380517,1
380519,4
380520,10
380522,1
380523,8
380525,8
380526,1
380528,10
380529,8
380532,8
380534,9
380535,9
380536,3
380537,3
380539,3
380540,9
380542,8
380544,4
380545,5
380546,8
380549,7
380551,1
380552,6
380555,9
380556,8
380557,5
380558,2
380561,4
380562,9
380563,4
380565,7
380567,6
380568,4
380571,7
380574,4
380575,9
380576,2
380577,1
380578,4
380579,7
380582,4
380583,5
380584,6
380586,5
380588,5
380595,5
380596,4
380597,2
380598,9
380599,5
380601,9
380603,9
380604,3
380605,8
380606,8
380610,4
380611,9
380614,2
380618,5
380619,8
380620,5
380622,9
380623,9
380624,2
380625,2
380629,1
380630,2
380631,9
380633,3
380634,5
380635,3
380637,4
380639,9
380640,8
380645,3
380646,9
380649,10
380651,1
380652,10
380653,2
380654,10
380658,8
380660,10
380663,6
380664,3
380666,7
380668,9
380669,6
380671,1
380672,6
380673,1
380674,1
380675,9
380676,2
380677,5
380684,4
380685,10
380686,2
380688,9
380689,1
380692,8
380693,5
380694,5
380695,7
380696,7
380703,3
380704,6
380706,6
380709,2
380710,10
380712,1
380714,6
380717,9
380720,5
380721,6
380723,9
380724,2
380728,7
380729,10
380730,4
380731,5
380732,10
380733,9
380734,8
380735,2
380737,1
380738,4
380742,6
380743,10
380744,2
380745,3
380746,5
380747,7
380748,3
380749,1
380752,6
380755,8
380756,7
380759,2
380761,6
380763,9
380764,1
380765,4
380770,10
380771,6
380772,2
380775,7
380776,3
380777,6
380780,3
380781,7
380783,2
380787,7
380792,8
380795,2
380797,3
380798,3
380800,9
380803,1
380804,7
380805,5
380807,6
380808,5
380810,8
380814,6
380815,6
380817,5
380818,8
380819,9
380820,2
380822,7
380823,7
380826,4
380828,9
380829,4
380830,6
380831,4
380835,8
380836,8
380837,1
380838,10
380840,10
380843,8
380844,1
380846,5
380847,6
380850,8
380851,7
380852,2
380853,6
380854,3
380857,3
380858,4
380860,4
380861,10
380862,10
380864,10
380866,3
380867,5
380870,6
380871,3
380872,8
380875,3
380876,4
380877,5
380880,3
380881,3
380882,2
380883,7
380884,10
380885,3
380886,6
380889,9
380890,8
